PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Missing_Cabin,DeckNum,Missing_Age,members,Pclass Sex,Pclass Age,Pclass SibSp,Pclass Parch,Pclass Fare,Pclass Embarked,Pclass Missing_Cabin,Pclass DeckNum,Pclass Missing_Age,Pclass members,Sex Age,Sex SibSp,Sex Parch,Sex Fare,Sex Embarked,Sex Missing_Cabin,Sex DeckNum,Sex Missing_Age,Sex members,Age SibSp,Age Parch,Age Fare,Age Embarked,Age Missing_Cabin,Age DeckNum,Age Missing_Age,Age members,SibSp Parch,SibSp Fare,SibSp Embarked,SibSp Missing_Cabin,SibSp DeckNum,SibSp Missing_Age,SibSp members,Parch Fare,Parch Embarked,Parch Missing_Cabin,Parch DeckNum,Parch Missing_Age,Parch members,Fare Embarked,Fare Missing_Cabin,Fare DeckNum,Fare Missing_Age,Fare members,Embarked Missing_Cabin,Embarked DeckNum,Embarked Missing_Age,Embarked members,Missing_Cabin DeckNum,Missing_Cabin Missing_Age,Missing_Cabin members,DeckNum Missing_Age,DeckNum members,Missing_Age members,Survived
46,3.0,0.0,-1.0,0.0,0.0,8.05,2.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,24.150000000000002,6.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8.05,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.1,8.05,-8.05,8.05,8.05,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
47,3.0,0.0,-1.0,1.0,0.0,15.5,1.0,1.0,-1.0,1.0,1.0,0.0,-3.0,3.0,0.0,46.5,3.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.0,-0.0,-15.5,-1.0,-1.0,1.0,-1.0,-1.0,0.0,15.5,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.5,15.5,-15.5,15.5,15.5,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
48,3.0,1.0,-1.0,0.0,0.0,7.75,1.0,1.0,-1.0,1.0,1.0,3.0,-3.0,0.0,0.0,23.25,3.0,3.0,-3.0,3.0,3.0,-1.0,0.0,0.0,7.75,1.0,1.0,-1.0,1.0,1.0,-0.0,-0.0,-7.75,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,7.75,7.75,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1
49,3.0,0.0,-1.0,2.0,0.0,21.6792,0.0,1.0,-1.0,1.0,1.0,0.0,-3.0,6.0,0.0,65.0376,0.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-2.0,-0.0,-21.6792,-0.0,-1.0,1.0,-1.0,-1.0,0.0,43.3584,0.0,2.0,-2.0,2.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,21.6792,-21.6792,21.6792,21.6792,0.0,-0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
50,3.0,1.0,18.0,1.0,0.0,17.8,2.0,1.0,-1.0,0.0,2.0,3.0,54.0,3.0,0.0,53.400000000000006,6.0,3.0,-3.0,0.0,6.0,18.0,1.0,0.0,17.8,2.0,1.0,-1.0,0.0,2.0,18.0,0.0,320.40000000000003,36.0,18.0,-18.0,0.0,36.0,0.0,17.8,2.0,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0,35.6,17.8,-17.8,0.0,35.6,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,0
51,3.0,0.0,7.0,4.0,1.0,39.6875,2.0,1.0,-1.0,0.0,6.0,0.0,21.0,12.0,3.0,119.0625,6.0,3.0,-3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,28.0,7.0,277.8125,14.0,7.0,-7.0,0.0,42.0,4.0,158.75,8.0,4.0,-4.0,0.0,24.0,39.6875,2.0,1.0,-1.0,0.0,6.0,79.375,39.6875,-39.6875,0.0,238.125,2.0,-2.0,0.0,12.0,-1.0,0.0,6.0,-0.0,-6.0,0.0,0
52,3.0,0.0,21.0,0.0,0.0,7.8,2.0,1.0,-1.0,0.0,1.0,0.0,63.0,0.0,0.0,23.4,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,163.79999999999998,42.0,21.0,-21.0,0.0,21.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.6,7.8,-7.8,0.0,7.8,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
53,1.0,1.0,49.0,1.0,0.0,76.7292,0.0,0.0,3.0,0.0,3.0,1.0,49.0,1.0,0.0,76.7292,0.0,0.0,3.0,0.0,3.0,49.0,1.0,0.0,76.7292,0.0,0.0,3.0,0.0,3.0,49.0,0.0,3759.7308000000003,0.0,0.0,147.0,0.0,147.0,0.0,76.7292,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.18760000000003,0.0,230.18760000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1
54,2.0,1.0,29.0,1.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,2.0,58.0,2.0,0.0,52.0,4.0,2.0,-2.0,0.0,2.0,29.0,1.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,29.0,0.0,754.0,58.0,29.0,-29.0,0.0,29.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,52.0,26.0,-26.0,0.0,26.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
55,1.0,0.0,65.0,0.0,1.0,61.9792,0.0,0.0,1.0,0.0,1.0,0.0,65.0,0.0,1.0,61.9792,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4028.648,0.0,0.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9792,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.9792,0.0,61.9792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
56,1.0,0.0,-1.0,0.0,0.0,35.5,2.0,0.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,35.5,2.0,0.0,2.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-35.5,-2.0,-0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,71.0,35.5,35.5,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1
57,2.0,1.0,21.0,0.0,0.0,10.5,2.0,1.0,-1.0,0.0,1.0,2.0,42.0,0.0,0.0,21.0,4.0,2.0,-2.0,0.0,2.0,21.0,0.0,0.0,10.5,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,220.5,42.0,21.0,-21.0,0.0,21.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,21.0,10.5,-10.5,0.0,10.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
58,3.0,0.0,28.5,0.0,0.0,7.2292,0.0,1.0,-1.0,0.0,1.0,0.0,85.5,0.0,0.0,21.6876,0.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,206.0322,0.0,28.5,-28.5,0.0,28.5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,7.2292,-7.2292,0.0,7.2292,0.0,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
59,2.0,1.0,5.0,1.0,2.0,27.75,2.0,1.0,-1.0,0.0,3.0,2.0,10.0,2.0,4.0,55.5,4.0,2.0,-2.0,0.0,6.0,5.0,1.0,2.0,27.75,2.0,1.0,-1.0,0.0,3.0,5.0,10.0,138.75,10.0,5.0,-5.0,0.0,15.0,2.0,27.75,2.0,1.0,-1.0,0.0,3.0,55.5,4.0,2.0,-2.0,0.0,6.0,55.5,27.75,-27.75,0.0,83.25,2.0,-2.0,0.0,6.0,-1.0,0.0,3.0,-0.0,-3.0,0.0,1
60,3.0,0.0,11.0,5.0,2.0,46.9,2.0,1.0,-1.0,0.0,6.0,0.0,33.0,15.0,6.0,140.7,6.0,3.0,-3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,55.0,22.0,515.9,22.0,11.0,-11.0,0.0,66.0,10.0,234.5,10.0,5.0,-5.0,0.0,30.0,93.8,4.0,2.0,-2.0,0.0,12.0,93.8,46.9,-46.9,0.0,281.4,2.0,-2.0,0.0,12.0,-1.0,0.0,6.0,-0.0,-6.0,0.0,0
61,3.0,0.0,22.0,0.0,0.0,7.2292,0.0,1.0,-1.0,0.0,1.0,0.0,66.0,0.0,0.0,21.6876,0.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,159.0424,0.0,22.0,-22.0,0.0,22.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,7.2292,-7.2292,0.0,7.2292,0.0,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
62,1.0,1.0,38.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,2.0,1.0,38.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,2.0,38.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3040.0,0.0,0.0,38.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
63,1.0,0.0,45.0,1.0,0.0,83.475,2.0,0.0,2.0,0.0,2.0,0.0,45.0,1.0,0.0,83.475,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,3756.3749999999995,90.0,0.0,90.0,0.0,90.0,0.0,83.475,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,166.95,0.0,166.95,0.0,166.95,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0
64,3.0,0.0,4.0,3.0,2.0,27.9,2.0,1.0,-1.0,0.0,6.0,0.0,12.0,9.0,6.0,83.69999999999999,6.0,3.0,-3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,12.0,8.0,111.6,8.0,4.0,-4.0,0.0,24.0,6.0,83.69999999999999,6.0,3.0,-3.0,0.0,18.0,55.8,4.0,2.0,-2.0,0.0,12.0,55.8,27.9,-27.9,0.0,167.39999999999998,2.0,-2.0,0.0,12.0,-1.0,0.0,6.0,-0.0,-6.0,0.0,0
65,1.0,0.0,-1.0,0.0,0.0,27.7208,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,27.7208,0.0,1.0,-1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-27.7208,-0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,27.7208,-27.7208,27.7208,27.7208,0.0,-0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
66,3.0,0.0,-1.0,1.0,1.0,15.2458,0.0,1.0,-1.0,1.0,2.0,0.0,-3.0,3.0,3.0,45.737399999999994,0.0,3.0,-3.0,3.0,6.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.0,-1.0,-15.2458,-0.0,-1.0,1.0,-1.0,-2.0,1.0,15.2458,0.0,1.0,-1.0,1.0,2.0,15.2458,0.0,1.0,-1.0,1.0,2.0,0.0,15.2458,-15.2458,15.2458,30.4916,0.0,-0.0,0.0,0.0,-1.0,1.0,2.0,-1.0,-2.0,2.0,1
67,2.0,1.0,29.0,0.0,0.0,10.5,2.0,0.0,5.0,0.0,1.0,2.0,58.0,0.0,0.0,21.0,4.0,0.0,10.0,0.0,2.0,29.0,0.0,0.0,10.5,2.0,0.0,5.0,0.0,1.0,0.0,0.0,304.5,58.0,0.0,145.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,52.5,0.0,10.5,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1
68,3.0,0.0,19.0,0.0,0.0,8.1583,2.0,1.0,-1.0,0.0,1.0,0.0,57.0,0.0,0.0,24.4749,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,155.0077,38.0,19.0,-19.0,0.0,19.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.3166,8.1583,-8.1583,0.0,8.1583,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
69,3.0,1.0,17.0,4.0,2.0,7.925,2.0,1.0,-1.0,0.0,1.0,3.0,51.0,12.0,6.0,23.775,6.0,3.0,-3.0,0.0,3.0,17.0,4.0,2.0,7.925,2.0,1.0,-1.0,0.0,1.0,68.0,34.0,134.725,34.0,17.0,-17.0,0.0,17.0,8.0,31.7,8.0,4.0,-4.0,0.0,4.0,15.85,4.0,2.0,-2.0,0.0,2.0,15.85,7.925,-7.925,0.0,7.925,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
70,3.0,0.0,26.0,2.0,0.0,8.6625,2.0,1.0,-1.0,0.0,1.0,0.0,78.0,6.0,0.0,25.987499999999997,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,52.0,0.0,225.225,52.0,26.0,-26.0,0.0,26.0,0.0,17.325,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0,17.325,8.6625,-8.6625,0.0,8.6625,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
71,2.0,0.0,32.0,0.0,0.0,10.5,2.0,1.0,-1.0,0.0,1.0,0.0,64.0,0.0,0.0,21.0,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,336.0,64.0,32.0,-32.0,0.0,32.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,21.0,10.5,-10.5,0.0,10.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
72,3.0,1.0,16.0,5.0,2.0,46.9,2.0,1.0,-1.0,0.0,6.0,3.0,48.0,15.0,6.0,140.7,6.0,3.0,-3.0,0.0,18.0,16.0,5.0,2.0,46.9,2.0,1.0,-1.0,0.0,6.0,80.0,32.0,750.4,32.0,16.0,-16.0,0.0,96.0,10.0,234.5,10.0,5.0,-5.0,0.0,30.0,93.8,4.0,2.0,-2.0,0.0,12.0,93.8,46.9,-46.9,0.0,281.4,2.0,-2.0,0.0,12.0,-1.0,0.0,6.0,-0.0,-6.0,0.0,0
73,2.0,0.0,21.0,0.0,0.0,73.5,2.0,1.0,-1.0,0.0,5.0,0.0,42.0,0.0,0.0,147.0,4.0,2.0,-2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1543.5,42.0,21.0,-21.0,0.0,105.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,147.0,73.5,-73.5,0.0,367.5,2.0,-2.0,0.0,10.0,-1.0,0.0,5.0,-0.0,-5.0,0.0,0
74,3.0,0.0,26.0,1.0,0.0,14.4542,0.0,1.0,-1.0,0.0,1.0,0.0,78.0,3.0,0.0,43.3626,0.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,26.0,0.0,375.80920000000003,0.0,26.0,-26.0,0.0,26.0,0.0,14.4542,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,14.4542,-14.4542,0.0,14.4542,0.0,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
75,3.0,0.0,32.0,0.0,0.0,56.4958,2.0,1.0,-1.0,0.0,7.0,0.0,96.0,0.0,0.0,169.4874,6.0,3.0,-3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1807.8656,64.0,32.0,-32.0,0.0,224.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,112.9916,56.4958,-56.4958,0.0,395.4706,2.0,-2.0,0.0,14.0,-1.0,0.0,7.0,-0.0,-7.0,0.0,1
76,3.0,0.0,25.0,0.0,0.0,7.65,2.0,0.0,5.0,0.0,1.0,0.0,75.0,0.0,0.0,22.950000000000003,6.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.25,50.0,0.0,125.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,38.25,0.0,7.65,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0
77,3.0,0.0,-1.0,0.0,0.0,7.8958,2.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,23.6874,6.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7.8958,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7916,7.8958,-7.8958,7.8958,7.8958,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
78,3.0,0.0,-1.0,0.0,0.0,8.05,2.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,24.150000000000002,6.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8.05,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.1,8.05,-8.05,8.05,8.05,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
79,2.0,0.0,0.83,0.0,2.0,29.0,2.0,1.0,-1.0,0.0,2.0,0.0,1.66,0.0,4.0,58.0,4.0,2.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.66,24.07,1.66,0.83,-0.83,0.0,1.66,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,58.0,4.0,2.0,-2.0,0.0,4.0,58.0,29.0,-29.0,0.0,58.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
80,3.0,1.0,30.0,0.0,0.0,12.475,2.0,1.0,-1.0,0.0,2.0,3.0,90.0,0.0,0.0,37.425,6.0,3.0,-3.0,0.0,6.0,30.0,0.0,0.0,12.475,2.0,1.0,-1.0,0.0,2.0,0.0,0.0,374.25,60.0,30.0,-30.0,0.0,60.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,24.95,12.475,-12.475,0.0,24.95,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
81,3.0,0.0,22.0,0.0,0.0,9.0,2.0,1.0,-1.0,0.0,1.0,0.0,66.0,0.0,0.0,27.0,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,198.0,44.0,22.0,-22.0,0.0,22.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,18.0,9.0,-9.0,0.0,9.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
82,3.0,0.0,29.0,0.0,0.0,9.5,2.0,1.0,-1.0,0.0,1.0,0.0,87.0,0.0,0.0,28.5,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,275.5,58.0,29.0,-29.0,0.0,29.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,19.0,9.5,-9.5,0.0,9.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
83,3.0,1.0,-1.0,0.0,0.0,7.7875,1.0,1.0,-1.0,1.0,1.0,3.0,-3.0,0.0,0.0,23.362499999999997,3.0,3.0,-3.0,3.0,3.0,-1.0,0.0,0.0,7.7875,1.0,1.0,-1.0,1.0,1.0,-0.0,-0.0,-7.7875,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.7875,7.7875,-7.7875,7.7875,7.7875,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1
84,1.0,0.0,28.0,0.0,0.0,47.1,2.0,1.0,-1.0,0.0,1.0,0.0,28.0,0.0,0.0,47.1,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1318.8,56.0,28.0,-28.0,0.0,28.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,94.2,47.1,-47.1,0.0,47.1,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
85,2.0,1.0,17.0,0.0,0.0,10.5,2.0,1.0,-1.0,0.0,1.0,2.0,34.0,0.0,0.0,21.0,4.0,2.0,-2.0,0.0,2.0,17.0,0.0,0.0,10.5,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,178.5,34.0,17.0,-17.0,0.0,17.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,21.0,10.5,-10.5,0.0,10.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
86,3.0,1.0,33.0,3.0,0.0,15.85,2.0,1.0,-1.0,0.0,2.0,3.0,99.0,9.0,0.0,47.55,6.0,3.0,-3.0,0.0,6.0,33.0,3.0,0.0,15.85,2.0,1.0,-1.0,0.0,2.0,99.0,0.0,523.05,66.0,33.0,-33.0,0.0,66.0,0.0,47.55,6.0,3.0,-3.0,0.0,6.0,0.0,0.0,0.0,-0.0,0.0,0.0,31.7,15.85,-15.85,0.0,31.7,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
87,3.0,0.0,16.0,1.0,3.0,34.375,2.0,1.0,-1.0,0.0,4.0,0.0,48.0,3.0,9.0,103.125,6.0,3.0,-3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.0,48.0,550.0,32.0,16.0,-16.0,0.0,64.0,3.0,34.375,2.0,1.0,-1.0,0.0,4.0,103.125,6.0,3.0,-3.0,0.0,12.0,68.75,34.375,-34.375,0.0,137.5,2.0,-2.0,0.0,8.0,-1.0,0.0,4.0,-0.0,-4.0,0.0,0
88,3.0,0.0,-1.0,0.0,0.0,8.05,2.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,24.150000000000002,6.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8.05,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.1,8.05,-8.05,8.05,8.05,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
89,1.0,1.0,23.0,3.0,2.0,263.0,2.0,0.0,2.0,0.0,4.0,1.0,23.0,3.0,2.0,263.0,2.0,0.0,2.0,0.0,4.0,23.0,3.0,2.0,263.0,2.0,0.0,2.0,0.0,4.0,69.0,46.0,6049.0,46.0,0.0,46.0,0.0,92.0,6.0,789.0,6.0,0.0,6.0,0.0,12.0,526.0,4.0,0.0,4.0,0.0,8.0,526.0,0.0,526.0,0.0,1052.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1
90,3.0,0.0,24.0,0.0,0.0,8.05,2.0,1.0,-1.0,0.0,1.0,0.0,72.0,0.0,0.0,24.150000000000002,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,193.20000000000002,48.0,24.0,-24.0,0.0,24.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.1,8.05,-8.05,0.0,8.05,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
91,3.0,0.0,29.0,0.0,0.0,8.05,2.0,1.0,-1.0,0.0,1.0,0.0,87.0,0.0,0.0,24.150000000000002,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,233.45000000000002,58.0,29.0,-29.0,0.0,29.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.1,8.05,-8.05,0.0,8.05,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
92,3.0,0.0,20.0,0.0,0.0,7.8542,2.0,1.0,-1.0,0.0,1.0,0.0,60.0,0.0,0.0,23.5626,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,157.084,40.0,20.0,-20.0,0.0,20.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7084,7.8542,-7.8542,0.0,7.8542,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
